,t,f,ferr
174,2147.862804703327,-0.00012580345807533533,0.00010896290516807517
175,2147.8832370664168,3.2792546305060455e-06,0.00010896290516807517
176,2147.903669229039,4.8128037945627256e-05,0.00010896290516807517
177,2147.924101490724,-0.00012701350509058962,0.00010896290516807517
178,2147.9445338524165,4.25646817834302e-05,0.00010896290516807517
179,2147.985398273464,7.866748054907724e-05,0.00010896290516807517
180,2148.0058306328283,0.00011808052855433182,0.00010896290516807517
181,2148.026262792191,0.00018175682031262852,0.00010896290516807517
182,2148.0466950510818,-1.330218270545469e-05,0.00010896290516807517
183,2148.067127409049,-3.5315667062940648e-06,0.00010896290516807517
184,2148.08755966655,3.52437027602015e-05,0.00010896290516807517
185,2148.1079918235773,-0.00011913734651947117,0.00010896290516807517
186,2148.1284241801477,-4.176451407600368e-05,0.00010896290516807517
187,2148.1488563357852,-0.0002900812690046495,0.00010896290516807517
188,2148.1692885909506,-0.00015668638275900815,0.00010896290516807517
189,2148.189720946124,3.254459831647516e-05,0.00010896290516807517
190,2148.2101531003646,-3.6527215299120286e-06,0.00010896290516807517
191,2148.230585354133,-2.0972379694228493e-05,0.00010896290516807517
192,2148.251017706978,0.00015857693474519152,0.00010896290516807517
193,2148.2714498598216,5.8722260092514134e-05,0.00010896290516807517
194,2148.291882211728,0.0003183488390869904,0.00010896290516807517
195,2148.3123144631754,0.00012143252438101548,0.00010896290516807517
196,2148.3327466141563,1.1416151859178214e-05,0.00010896290516807517
197,2148.353178964666,-4.181736843267281e-05,0.00010896290516807517
198,2148.373611214716,-8.541425426444871e-05,0.00010896290516807517
199,2148.3940433638345,-0.00011886406983729891,0.00010896290516807517
200,2148.414475712947,-0.00026346512481745243,0.00010896290516807517
201,2148.4349079611347,3.810815864757622e-05,0.00010896290516807517
202,2148.4553402088495,0.0003089241747422644,0.00010896290516807517
203,2148.4757724556403,4.903694822799842e-05,0.00010896290516807517
204,2148.496204702431,-5.61548297420833e-05,0.00010896290516807517
205,2148.516636948756,-0.00013616294474327884,0.00010896290516807517
206,2148.5575014390706,0.00014512241624498046,0.00010896290516807517
207,2148.5779336835258,7.418514271551047e-06,0.00010896290516807517
208,2148.6392304136534,-0.0001467857647718951,0.00010896290516807517
209,2148.659662755781,-3.117004599118012e-05,0.00010896290516807517
210,2148.6800948974487,-1.9087086022051558e-05,0.00010896290516807517
211,2148.7005271386442,0.00011327306630248835,0.00010896290516807517
212,2148.720959479382,0.00018408276482095864,0.00010896290516807517
213,2148.741391619653,-2.6564936939532657e-05,0.00010896290516807517
214,2148.761823858993,-0.0002463871878143342,0.00010896290516807517
215,2148.7822561983266,0.00026419812004196963,0.00010896290516807517
216,2148.8026883367347,-0.00019794432131525763,0.00010896290516807517
217,2148.8231205746706,-4.183949923342034e-05,0.00010896290516807517
218,2148.843552912149,5.828014997444342e-05,0.00010896290516807517
219,2148.8639850486943,7.621114696254594e-05,0.00010896290516807517
220,2148.884417385234,-8.52209235798762e-05,0.00010896290516807517
221,2148.904849520848,-0.00018128938476524858,0.00010896290516807517
222,2148.9252817559973,-6.969614742691199e-05,0.00010896290516807517
223,2148.9457140906743,7.326023056175579e-05,0.00010896290516807517
224,2148.9661462248914,7.749928089850755e-05,0.00010896290516807517
225,2148.9865784586436,0.00022584146664206273,0.00010896290516807517
226,2149.007010791458,8.137846160116702e-05,0.00010896290516807517
227,2149.0274430238132,-4.852022383838861e-05,0.00010896290516807517
228,2149.0478751561677,-6.389751954904987e-05,0.00010896290516807517
229,2149.068307487585,-7.659818759642167e-05,0.00010896290516807517
230,2149.0887397180777,0.0001653478758185667,0.00010896290516807517
231,2149.1091718485695,-0.000131179398855652,0.00010896290516807517
232,2149.12960417859,4.107657081564575e-05,0.00010896290516807517
233,2149.1704685363147,-0.0002624591717725888,0.00010896290516807517
234,2149.1909008644725,-0.00011633337652106057,0.00010896290516807517
235,2149.211333092171,0.0001923297964139259,0.00010896290516807517
236,2149.2317652194033,0.00020508020157006257,0.00010896290516807517
237,2149.252197546164,-9.455851718975783e-05,0.00010896290516807517
238,2149.272629772,0.00016269685616143725,0.00010896290516807517
239,2149.2930619973704,0.00027626846860639986,0.00010896290516807517
240,2149.3339264467068,-7.507749933599595e-05,0.00010896290516807517
241,2149.35435867068,-6.459668475211622e-05,0.00010896290516807517
242,2149.3747908941805,-0.00010346373289493727,0.00010896290516807517
243,2149.395223116757,3.3389573425912644e-05,0.00010896290516807517
244,2149.4360876609717,0.00023237178773216627,0.00010896290516807517
245,2149.4565197821503,-7.41562498278725e-05,0.00010896290516807517
246,2149.4769521028647,-8.146492690852547e-05,0.00010896290516807517
247,2149.49738432264,-0.00027143551453157055,0.00010896290516807517
248,2149.5178164424215,7.085268470197192e-05,0.00010896290516807517
249,2149.5382487612733,-0.00013274599996992986,0.00010896290516807517
250,2149.558680980117,0.00014174603103955796,0.00010896290516807517
251,2149.579113098036,-0.00014495865355912407,0.00010896290516807517
252,2149.599545415491,-0.00020799789301795268,0.00010896290516807517
253,2149.6199775324712,9.886316530760553e-06,0.00010896290516807517
254,2149.6404097485283,2.6587979940595474e-05,0.00010896290516807517
255,2149.660842064586,-1.0803859826324924e-05,0.00010896290516807517
256,2149.681274179704,0.00020127556635185506,0.00010896290516807517
257,2149.701706394364,-6.869608480175593e-05,0.00010896290516807517
258,2149.722138708559,5.428031519527643e-05,0.00010896290516807517
259,2149.74257082228,9.483266552101632e-05,0.00010896290516807517
260,2149.763003035543,-2.812556909814745e-06,0.00010896290516807517
261,2149.7834353483413,-0.00010548958087641669,0.00010896290516807517
262,2149.8038674601994,-3.8033130593584374e-05,0.00010896290516807517
263,2149.8242996716,0.0001537848403163622,0.00010896290516807517
264,2149.844731983001,0.0001919997852604105,0.00010896290516807517
265,2149.865164193463,0.00016051754655954653,0.00010896290516807517
266,2149.885596303,-1.623286150276293e-06,0.00010896290516807517
267,2149.9060286125386,-1.0906182268066722e-05,0.00010896290516807517
268,2149.9468929297436,1.6219177687126773e-05,0.00010896290516807517
269,2149.9673252374196,-6.117459857546415e-05,0.00010896290516807517
270,2149.9877574450875,6.697508135777852e-05,0.00010896290516807517
271,2150.0081895518306,-0.00010402580693746888,0.00010896290516807517
272,2150.028621857644,-0.00011970089529278471,0.00010896290516807517
273,2150.049054063449,-9.28112014795257e-05,0.00010896290516807517
274,2150.069486368797,0.00011032398412380573,0.00010896290516807517
275,2150.0899184732116,-0.00014484643270118447,0.00010896290516807517
276,2150.110350677154,2.5815679345342346e-06,0.00010896290516807517
277,2150.130782980639,-5.782560907596768e-05,0.00010896290516807517
278,2150.151215083657,-5.700056371404916e-05,0.00010896290516807517
279,2150.1716472862026,3.440823177469632e-05,0.00010896290516807517
280,2150.1920795882907,-0.0001462318400917706,0.00010896290516807517
281,2150.2329438905945,-9.684121009057023e-05,0.00010896290516807517
282,2150.2738083905715,0.00028252645542048427,0.00010896290516807517
283,2150.294240489864,0.0001441841727158888,0.00010896290516807517
284,2150.3146727886924,4.695116311981273e-05,0.00010896290516807517
285,2150.3351049870544,0.0001566412387088434,0.00010896290516807517
286,2150.355537084477,-5.330742771614272e-05,0.00010896290516807517
287,2150.3759693819084,5.533227191700796e-05,0.00010896290516807517
288,2150.396401478407,-4.180626319905123e-05,0.00010896290516807517
289,2150.4168336744333,0.00023527907824072436,0.00010896290516807517
290,2150.437265970002,-0.00021076456457547188,0.00010896290516807517
291,2150.4576980651036,-7.010106480309641e-05,0.00010896290516807517
292,2150.478130259733,-5.066931025399235e-05,0.00010896290516807517
293,2150.498562553439,5.8698074637097974e-05,0.00010896290516807517
294,2150.5189946471364,0.00014696274617742588,0.00010896290516807517
295,2150.5394268399104,-1.620510769051453e-05,0.00010896290516807517
296,2150.5598591322196,-2.5382295202658334e-05,0.00010896290516807517
297,2150.5802912240615,-7.755179284529845e-05,0.00010896290516807517
298,2150.6007234154313,-0.00011488932955938669,0.00010896290516807517
299,2150.6211557063434,-0.0001665845202689642,0.00010896290516807517
300,2150.6620200862963,8.471124333686575e-05,0.00010896290516807517
301,2150.682452275345,-9.316720968732817e-05,0.00010896290516807517
302,2150.7028844643864,3.364810050587863e-07,0.00010896290516807517
303,2150.723316652504,0.00013468497738733376,0.00010896290516807517
304,2150.7437488401556,-2.278824142631919e-05,0.00010896290516807517
305,2150.7641810273344,-0.00010360749779891876,0.00010896290516807517
306,2150.78461331359,5.940832621664782e-05,0.00010896290516807517
307,2150.82547758516,-3.771687209819241e-05,0.00010896290516807517
308,2150.8459098704843,0.00011677147757138684,0.00010896290516807517
309,2150.8663419548757,0.00021436562432541884,0.00010896290516807517
310,2150.886774138795,4.854795807429646e-05,0.00010896290516807517
311,2150.9072064222564,-9.189017933475263e-05,0.00010896290516807517
312,2150.927638504785,-8.830264233194995e-05,0.00010896290516807517
313,2150.9480706873073,5.830043751164915e-05,0.00010896290516807517
314,2150.968502969372,0.00015649960334451762,0.00010896290516807517
315,2150.9889350505036,9.965180202353707e-06,0.00010896290516807517
316,2151.009367231163,-0.00011038606990898536,0.00010896290516807517
317,2151.0297994113644,-0.00011114067448492193,0.00010896290516807517
318,2151.0502315911,-0.0001253391012288052,0.00010896290516807517
319,2151.0706637703624,-7.774032345175819e-05,0.00010896290516807517
320,2151.0910960491674,0.00014171516095240477,0.00010896290516807517
321,2151.111528127505,-4.419513532494257e-05,0.00010896290516807517
322,2151.131960304905,-7.45045068795136e-06,0.00010896290516807517
323,2151.1523925818474,-2.0302512495629088e-05,0.00010896290516807517
324,2151.172824658788,4.270300220654555e-05,0.00010896290516807517
325,2151.193256834791,9.896776275031272e-05,0.00010896290516807517
326,2151.2341211854146,3.7330707924887463e-07,0.00010896290516807517
327,2151.2545534595556,-0.00013503642883649913,0.00010896290516807517
328,2151.274985633703,0.0002315960015617513,0.00010896290516807517
329,2151.2954177069187,-3.374613783169167e-05,0.00010896290516807517
330,2151.3158499801284,2.568344299902492e-05,0.00010896290516807517
331,2151.3362821524133,0.00021433783545710128,0.00010896290516807517
332,2151.356714224232,-5.5504124898297924e-05,0.00010896290516807517
333,2151.397578666467,-6.750096150487384e-05,0.00010896290516807517
334,2151.4180107368884,-6.910032381590714e-05,0.00010896290516807517
335,2151.438443006373,-0.0001291655506747702,0.00010896290516807517
336,2151.458875175864,6.231451539662203e-06,0.00010896290516807517
337,2151.4793072444227,8.091146585198494e-05,0.00010896290516807517
338,2151.49973951251,3.612024218924148e-05,0.00010896290516807517
339,2151.520171680604,-6.242581585247375e-05,0.00010896290516807517
340,2151.5406038477668,5.747492303687096e-05,0.00010896290516807517
341,2151.5610360144565,5.135709071524275e-05,0.00010896290516807517
342,2151.581468180222,-0.00022051924214694374,0.00010896290516807517
343,2151.601900345988,6.375486463494617e-05,0.00010896290516807517
344,2151.6223326108156,9.940333168989568e-05,0.00010896290516807517
345,2151.6427646756492,-5.7010525164935544e-05,0.00010896290516807517
346,2151.6631968395523,-5.9413968346300194e-06,0.00010896290516807517
347,2151.683629102983,-6.643004371420513e-05,0.00010896290516807517
348,2151.704061165954,5.670759268872061e-05,0.00010896290516807517
349,2151.72449332846,0.00019306673780405958,0.00010896290516807517
350,2151.744925590494,-0.0001624923574315984,0.00010896290516807517
351,2151.785789813177,1.8508381115500683e-05,0.00010896290516807517
352,2151.806222073348,4.407665240413472e-05,0.00010896290516807517
353,2151.8266541330595,-1.7183804004283765e-05,0.00010896290516807517
354,2151.8470862927716,-4.1261736700937135e-05,0.00010896290516807517
355,2151.867518451545,-5.686301566909524e-05,0.00010896290516807517
356,2151.9083828677103,-1.747239348826035e-05,0.00010896290516807517
357,2151.9288149246204,3.902757644058674e-05,0.00010896290516807517
358,2151.9492470815385,3.4959627752906286e-05,0.00010896290516807517
359,2151.9696793379844,-0.00018925042777950818,0.00010896290516807517
360,2151.9901114935055,0.00015002655332874149,0.00010896290516807517
361,2152.010543549026,0.00015635757212661971,0.00010896290516807517
362,2152.0309758036165,-0.0001255100417937305,0.00010896290516807517
363,2152.0514079577333,0.00010786041227173193,0.00010896290516807517
364,2152.071840011391,0.0001383964836294549,0.00010896290516807517
365,2152.0922722645773,5.962348883858937e-05,0.00010896290516807517
366,2152.1127044173045,-0.00010644518579572271,0.00010896290516807517
367,2152.1331364690996,3.678524403127881e-05,0.00010896290516807517
368,2152.153568720896,-0.00018331033581897582,0.00010896290516807517
369,2152.1740008717534,-0.00013380570517307344,0.00010896290516807517
370,2152.194432922617,5.56799801023633e-05,0.00010896290516807517
371,2152.214865172544,0.00010258626299730622,0.00010896290516807517
372,2152.2352973220113,5.830595572153818e-05,0.00010896290516807517
373,2152.2557293710124,-0.00022114791730154515,0.00010896290516807517
374,2152.2761616195494,3.863368979217796e-05,0.00010896290516807517
375,2152.2965937676126,4.842272686489402e-05,0.00010896290516807517
376,2152.317025814751,3.994314400790344e-05,0.00010896290516807517
377,2152.337458061884,8.560598221207805e-05,0.00010896290516807517
378,2152.3578902080917,9.195396122096966e-05,0.00010896290516807517
379,2152.3783223542996,6.411019763064019e-05,0.00010896290516807517
380,2152.398754499576,5.5324133279244236e-05,0.00010896290516807517
381,2152.41918664438,3.69035132534723e-05,0.00010896290516807517
382,2152.439618788725,-0.0002030384253186579,0.00010896290516807517
383,2152.460051032598,0.00015899796325302695,0.00010896290516807517
384,2152.4804830760113,6.267805884441202e-05,0.00010896290516807517
385,2152.5009153189603,3.275161098992285e-05,0.00010896290516807517
386,2152.52134746097,-0.0002841890279323689,0.00010896290516807517
387,2152.541779502986,-8.913788740394502e-05,0.00010896290516807517
388,2152.5622117440726,-8.660679360850132e-05,0.00010896290516807517
389,2152.582643885151,-6.445607013572108e-05,0.00010896290516807517
390,2152.6030759253044,4.055976727479482e-05,0.00010896290516807517
391,2152.623508164994,-0.00010646037506933936,0.00010896290516807517
392,2152.643940204209,7.174113995134235e-05,0.00010896290516807517
393,2152.664372342966,4.9918674568605326e-05,0.00010896290516807517
394,2152.6848045812585,-7.378838279059607e-05,0.00010896290516807517
395,2152.7052366190765,0.00013859932821058685,0.00010896290516807517
396,2152.725668755971,1.1609807907486669e-05,0.00010896290516807517
397,2152.7461009928666,1.0951433664807553e-05,0.00010896290516807517
398,2152.766533028822,0.00018728819203528424,0.00010896290516807517
399,2152.7869651643196,0.0001841432373022034,0.00010896290516807517
400,2152.807397399818,-0.00018816280146072284,0.00010896290516807517
401,2152.827829534377,8.824347738389804e-05,0.00010896290516807517
402,2152.848261568477,-2.55907275918954e-05,0.00010896290516807517
403,2152.868693802113,-6.288449444802335e-05,0.00010896290516807517
404,2152.9095579675122,-0.00016919466517339998,0.00010896290516807517
405,2152.929990199751,-0.00011035485416566182,0.00010896290516807517
406,2152.950422331516,0.000101000021426767,0.00010896290516807517
407,2152.9708543623565,6.013834376816796e-05,0.00010896290516807517
408,2152.9912865927326,0.00012452423527320455,0.00010896290516807517
409,2153.011718723101,7.780364289233788e-05,0.00010896290516807517
410,2153.032150752544,-1.412596655192555e-05,0.00010896290516807517
411,2153.0525829815233,8.181644688765033e-05,0.00010896290516807517
412,2153.073015110029,2.0033711878308935e-06,0.00010896290516807517
413,2153.0934473380767,3.844350223891624e-05,0.00010896290516807517
414,2153.1138793651917,3.0033573889642895e-05,0.00010896290516807517
415,2153.154743718951,-0.0001488780368741338,0.00010896290516807517
416,2153.175175744669,-1.811861231970635e-05,0.00010896290516807517
417,2153.1956078703806,5.269327089685305e-05,0.00010896290516807517
418,2153.216040095169,-0.00019747394067570756,0.00010896290516807517
419,2153.23647211949,-2.8387302780319423e-05,0.00010896290516807517
420,2153.256904243339,2.813686450053865e-06,0.00010896290516807517
421,2153.2773363667293,0.00011823217011075471,0.00010896290516807517
422,2153.2977685896476,-0.00022322756352710638,0.00010896290516807517
423,2153.318200612106,0.0001369342876624824,0.00010896290516807517
424,2153.399929196814,1.5844064371606237e-07,0.00010896290516807517
425,2153.4203612164783,7.875226273124092e-05,0.00010896290516807517
426,2153.4407933356706,-1.6747275927930794e-05,0.00010896290516807517
427,2153.461225554871,-5.638466421409305e-05,0.00010896290516807517
428,2153.4816575731384,0.0001013158284544069,0.00010896290516807517
429,2153.5020896909336,7.997380877733384e-05,0.00010896290516807517
430,2153.5225219082713,-0.00010764174712651897,0.00010896290516807517
431,2153.56338604154,6.633980192827238e-05,0.00010896290516807517
432,2153.583818257015,6.742506990353725e-05,0.00010896290516807517
433,2153.6042502724886,-7.165087472082998e-05,0.00010896290516807517
434,2153.62468238749,9.007610756173179e-06,0.00010896290516807517
435,2153.645114601568,-1.650205625680634e-05,0.00010896290516807517
436,2153.6655467151722,4.183899851772921e-05,0.00010896290516807517
437,2153.685978828784,-0.00011934199524887834,0.00010896290516807517
438,2153.706410941464,5.7903186909236126e-05,0.00010896290516807517
439,2153.7268430536787,-6.825792007914e-05,0.00010896290516807517
